,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband
,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12 00:00:00-04:00,83.9795,11.84429,132.44166666666666,317.64028666666667,90.19033333333333,92.20166666666667,209.88250333333332,91.32283333333334,194.38783333333333,377.0183333333333,94.214,18.484,150.726,346.288,97.666,102.533,259.015,95.349,214.805,408.887,94.214,18.484,150.726,346.288,97.666,102.533,259.015,95.349,214.805,408.887
